,subject,l_eye_x,l_eye_y,l_eye_s,l_eye_px,l_eye_py,r_eye_x,r_eye_y,r_eye_s,r_eye_px,r_eye_py,g_v,g_h
657,11.0,0.2,0.2909090909090909,0.15151515151515152,0.09696969696969697,0.06666666666666667,0.6060606060606061,0.296969696969697,0.1393939393939394,0.05454545454545454,0.05454545454545454,-10.0,0.0
658,11.0,0.22485207100591717,0.31952662721893493,0.13609467455621302,0.08875739644970414,0.05917159763313609,0.6035502958579881,0.3136094674556213,0.14201183431952663,0.07692307692307693,0.05325443786982249,-10.0,-10.0
659,11.0,0.22023809523809523,0.31547619047619047,0.1488095238095238,0.10119047619047619,0.05952380952380952,0.6071428571428571,0.30952380952380953,0.1488095238095238,0.07738095238095238,0.05952380952380952,-10.0,-15.0
660,11.0,0.20481927710843373,0.29518072289156627,0.1746987951807229,0.1144578313253012,0.0783132530120482,0.608433734939759,0.3072289156626506,0.13855421686746988,0.0783132530120482,0.05421686746987952,-10.0,-25.0
661,11.0,0.21212121212121213,0.3212121212121212,0.15151515151515152,0.10303030303030303,0.06666666666666667,0.6060606060606061,0.30303030303030304,0.16363636363636364,0.07878787878787878,0.07272727272727272,-10.0,-20.0
662,11.0,0.2085889570552147,0.2883435582822086,0.17791411042944785,0.09815950920245399,0.0736196319018405,0.6196319018404908,0.2822085889570552,0.147239263803681,0.07975460122699386,0.06748466257668712,0.0,-10.0
663,11.0,0.189873417721519,0.2974683544303797,0.20253164556962025,0.11392405063291139,0.08227848101265822,0.6139240506329114,0.2911392405063291,0.16455696202531644,0.08227848101265822,0.06962025316455696,0.0,-15.0
664,11.0,0.19230769230769232,0.28846153846153844,0.20512820512820512,0.14102564102564102,0.08974358974358974,0.6282051282051282,0.28846153846153844,0.17307692307692307,0.09615384615384616,0.07051282051282051,0.0,-25.0
665,11.0,0.2,0.27741935483870966,0.2129032258064516,0.12903225806451613,0.0967741935483871,0.6258064516129033,0.2903225806451613,0.16129032258064516,0.0967741935483871,0.06451612903225806,0.0,-30.0
666,11.0,0.1962025316455696,0.2974683544303797,0.18354430379746836,0.12025316455696203,0.0759493670886076,0.6012658227848101,0.27848101265822783,0.17088607594936708,0.10126582278481013,0.08227848101265822,0.0,-20.0
667,11.0,0.20930232558139536,0.29651162790697677,0.1686046511627907,0.12790697674418605,0.029069767441860465,0.5988372093023255,0.28488372093023256,0.1569767441860465,0.08139534883720931,0.06976744186046512,10.0,-5.0
668,11.0,0.2147239263803681,0.3006134969325153,0.17177914110429449,0.12883435582822086,0.03067484662576687,0.6073619631901841,0.2822085889570552,0.1656441717791411,0.08588957055214724,0.07975460122699386,10.0,0.0
669,11.0,0.20987654320987653,0.2962962962962963,0.1728395061728395,0.12962962962962962,0.030864197530864196,0.6172839506172839,0.2839506172839506,0.16666666666666666,0.09259259259259259,0.06790123456790123,10.0,-10.0
670,11.0,0.2073170731707317,0.29878048780487804,0.17682926829268292,0.11585365853658537,0.03048780487804878,0.5975609756097561,0.2926829268292683,0.15853658536585366,0.0975609756097561,0.06097560975609756,10.0,-20.0
671,11.0,0.23529411764705882,0.3006535947712418,0.1568627450980392,0.09803921568627451,0.06535947712418301,0.6143790849673203,0.2875816993464052,0.1568627450980392,0.08496732026143791,0.058823529411764705,0.0,-20.0
672,11.0,0.24025974025974026,0.3181818181818182,0.15584415584415584,0.09090909090909091,0.06493506493506493,0.6233766233766234,0.2987012987012987,0.15584415584415584,0.08441558441558442,0.05844155844155844,0.0,-15.0
673,11.0,0.23030303030303031,0.3333333333333333,0.1393939393939394,0.10303030303030303,0.0,0.5696969696969697,0.2909090909090909,0.16363636363636364,0.09696969696969697,0.07272727272727272,10.0,-20.0
674,11.0,0.24025974025974026,0.3051948051948052,0.14285714285714285,0.1038961038961039,0.012987012987012988,0.6103896103896104,0.2662337662337662,0.16883116883116883,0.09090909090909091,0.07792207792207792,10.0,-15.0
675,11.0,0.22151898734177214,0.310126582278481,0.16455696202531644,0.10126582278481013,0.06962025316455696,0.5822784810126582,0.310126582278481,0.13924050632911392,0.10759493670886076,0.04430379746835443,10.0,-30.0
676,11.0,0.22929936305732485,0.3184713375796178,0.16560509554140126,0.10191082802547771,0.07006369426751592,0.5859872611464968,0.29936305732484075,0.16560509554140126,0.10828025477707007,0.05732484076433121,10.0,-35.0
677,11.0,0.23655913978494625,0.3333333333333333,0.12903225806451613,0.08602150537634409,0.053763440860215055,0.5376344086021505,0.25806451612903225,0.24193548387096775,0.0913978494623656,0.0,-10.0,10.0
678,11.0,0.22950819672131148,0.3224043715846995,0.1366120218579235,0.09289617486338798,0.060109289617486336,0.5245901639344263,0.25136612021857924,0.24043715846994534,0.06557377049180328,0.0,-10.0,5.0
679,11.0,0.20765027322404372,0.2786885245901639,0.2459016393442623,0.13114754098360656,0.0,0.22404371584699453,0.3333333333333333,0.1366120218579235,0.10382513661202186,0.0546448087431694,-10.0,-5.0
680,11.0,0.22777777777777777,0.3111111111111111,0.15,0.08888888888888889,0.06111111111111111,0.6111111111111112,0.3,0.13333333333333333,0.06111111111111111,0.06111111111111111,0.0,10.0
681,11.0,0.24064171122994651,0.32620320855614976,0.13903743315508021,0.08021390374331551,0.053475935828877004,0.5401069518716578,0.2620320855614973,0.23529411764705882,0.09090909090909091,0.0,0.0,15.0
682,11.0,0.2594594594594595,0.31891891891891894,0.13513513513513514,0.07567567567567568,0.05405405405405406,0.5945945945945946,0.2918918918918919,0.15675675675675677,0.08108108108108109,0.07027027027027027,0.0,5.0
683,11.0,0.21311475409836064,0.29508196721311475,0.17486338797814208,0.1092896174863388,0.07650273224043716,0.6120218579234973,0.29508196721311475,0.12568306010928962,0.060109289617486336,0.0546448087431694,0.0,0.0
684,11.0,0.22527472527472528,0.2967032967032967,0.1813186813186813,0.10989010989010989,0.07692307692307693,0.6043956043956044,0.2967032967032967,0.14835164835164835,0.08241758241758242,0.06593406593406594,0.0,-10.0
685,11.0,0.21910112359550563,0.3202247191011236,0.16292134831460675,0.10112359550561797,0.06741573033707865,0.6123595505617978,0.3089887640449438,0.14606741573033707,0.03932584269662921,0.06741573033707865,0.0,-15.0
686,11.0,0.2222222222222222,0.3,0.16666666666666666,0.09444444444444444,0.07777777777777778,0.6111111111111112,0.28888888888888886,0.15,0.06111111111111111,0.07222222222222222,10.0,15.0
687,11.0,0.2185792349726776,0.2896174863387978,0.18032786885245902,0.1092896174863388,0.08196721311475409,0.5792349726775956,0.28415300546448086,0.16939890710382513,0.09836065573770492,0.07103825136612021,10.0,0.0
688,11.0,0.22043010752688172,0.2903225806451613,0.1827956989247312,0.11827956989247312,0.08064516129032258,0.6129032258064516,0.2956989247311828,0.13978494623655913,0.06989247311827956,0.053763440860215055,10.0,-10.0
689,11.0,0.2192513368983957,0.2727272727272727,0.20855614973262032,0.12834224598930483,0.0,0.5935828877005348,0.2887700534759358,0.1497326203208556,0.0855614973262032,0.06417112299465241,10.0,-15.0
690,11.0,0.22459893048128343,0.29411764705882354,0.1711229946524064,0.10695187165775401,0.08021390374331551,0.5935828877005348,0.2994652406417112,0.13903743315508021,0.0748663101604278,0.053475935828877004,10.0,-5.0
691,11.0,0.19767441860465115,0.32558139534883723,0.1569767441860465,0.14534883720930233,0.023255813953488372,0.5930232558139535,0.3081395348837209,0.1511627906976744,0.046511627906976744,0.06976744186046512,-10.0,25.0
692,11.0,0.19047619047619047,0.30952380952380953,0.16666666666666666,0.10119047619047619,0.07142857142857142,0.5952380952380952,0.2916666666666667,0.15476190476190477,0.047619047619047616,0.07142857142857142,-10.0,20.0
693,11.0,0.26595744680851063,0.30851063829787234,0.15425531914893617,0.0851063829787234,0.06914893617021277,0.6117021276595744,0.30319148936170215,0.14893617021276595,0.05851063829787234,0.05851063829787234,-10.0,15.0
694,11.0,0.27358490566037735,0.32075471698113206,0.14622641509433962,0.08962264150943396,0.0660377358490566,0.5990566037735849,0.32075471698113206,0.1179245283018868,0.04716981132075472,0.05188679245283019,-10.0,5.0
695,11.0,0.2676767676767677,0.3383838383838384,0.12626262626262627,0.09090909090909091,0.050505050505050504,0.5959595959595959,0.32323232323232326,0.13636363636363635,0.0707070707070707,0.050505050505050504,-10.0,0.0
696,11.0,0.16470588235294117,0.27647058823529413,0.21176470588235294,0.2,0.0,0.5529411764705883,0.27647058823529413,0.20588235294117646,0.08823529411764706,0.09411764705882353,0.0,25.0
697,11.0,0.18232044198895028,0.27624309392265195,0.22099447513812154,0.19889502762430938,0.0,0.56353591160221,0.27071823204419887,0.1878453038674033,0.03867403314917127,0.0,0.0,30.0
698,11.0,0.24444444444444444,0.28888888888888886,0.18333333333333332,0.12222222222222222,0.044444444444444446,0.6166666666666667,0.2833333333333333,0.15555555555555556,0.044444444444444446,0.07777777777777778,0.0,20.0
699,11.0,0.2192513368983957,0.31016042780748665,0.17647058823529413,0.13368983957219252,0.0427807486631016,0.5775401069518716,0.2887700534759358,0.16042780748663102,0.06417112299465241,0.08021390374331551,0.0,15.0
700,11.0,0.18128654970760233,0.2807017543859649,0.2222222222222222,0.19298245614035087,0.0,0.5906432748538012,0.29239766081871343,0.1695906432748538,0.0935672514619883,0.07602339181286549,0.0,5.0
701,11.0,0.22580645161290322,0.27956989247311825,0.21505376344086022,0.16666666666666666,0.0,0.5806451612903226,0.2849462365591398,0.16129032258064516,0.10215053763440861,0.06989247311827956,0.0,0.0
702,11.0,0.16184971098265896,0.2543352601156069,0.23699421965317918,0.2023121387283237,0.0,0.5664739884393064,0.2543352601156069,0.19653179190751446,0.04046242774566474,0.0,10.0,25.0
703,11.0,0.18229166666666666,0.2552083333333333,0.24479166666666666,0.13541666666666666,0.0,0.5572916666666666,0.2760416666666667,0.1875,0.052083333333333336,0.0,10.0,30.0
704,11.0,0.18994413407821228,0.24581005586592178,0.2346368715083799,0.16759776536312848,0.0,0.5810055865921788,0.26256983240223464,0.17318435754189945,0.061452513966480445,0.08379888268156424,10.0,20.0
705,11.0,0.21808510638297873,0.2925531914893617,0.19148936170212766,0.18617021276595744,0.0,0.5851063829787234,0.2872340425531915,0.1702127659574468,0.05851063829787234,0.0425531914893617,10.0,15.0
706,11.0,0.19101123595505617,0.2696629213483146,0.2303370786516854,0.12359550561797752,0.0,0.5898876404494382,0.28651685393258425,0.16853932584269662,0.0449438202247191,0.0449438202247191,10.0,5.0
707,11.0,0.2,0.2857142857142857,0.19428571428571428,0.13714285714285715,0.05714285714285714,0.5657142857142857,0.26857142857142857,0.2,0.03428571428571429,0.0,10.0,0.0
708,11.0,0.21390374331550802,0.2887700534759358,0.1925133689839572,0.18716577540106952,0.0,0.5775401069518716,0.2887700534759358,0.15508021390374332,0.053475935828877004,0.0374331550802139,10.0,10.0
709,12.0,0.22580645161290322,0.3225806451612903,0.16666666666666666,0.10215053763440861,0.08602150537634409,0.5698924731182796,0.3548387096774194,0.12365591397849462,0.06451612903225806,0.04838709677419355,-10.0,-5.0
710,12.0,0.08235294117647059,0.7058823529411765,0.12941176470588237,0.09411764705882353,0.058823529411764705,0.4294117647058823,0.7058823529411765,0.12941176470588237,0.07647058823529412,0.058823529411764705,-10.0,0.0
711,12.0,0.5280898876404494,0.2752808988764045,0.2247191011235955,0.08426966292134831,0.016853932584269662,0.5786516853932584,0.33707865168539325,0.12921348314606743,0.06741573033707865,0.06179775280898876,-10.0,-25.0
712,12.0,0.22043010752688172,0.3064516129032258,0.20967741935483872,0.0967741935483871,0.0,0.553763440860215,0.3172043010752688,0.17204301075268819,0.0967741935483871,0.0913978494623656,-10.0,-30.0
713,12.0,0.24324324324324326,0.34054054054054056,0.14594594594594595,0.0972972972972973,0.06486486486486487,0.5675675675675675,0.34594594594594597,0.12972972972972974,0.07027027027027027,0.05945945945945946,-10.0,-20.0
714,12.0,0.24293785310734464,0.3220338983050847,0.1638418079096045,0.096045197740113,0.07909604519774012,0.5649717514124294,0.327683615819209,0.15819209039548024,0.0903954802259887,0.07344632768361582,0.0,0.0
715,12.0,0.2247191011235955,0.33146067415730335,0.14606741573033707,0.10112359550561797,0.06741573033707865,0.5561797752808989,0.33146067415730335,0.14606741573033707,0.08426966292134831,0.07303370786516854,0.0,-10.0
716,12.0,0.23204419889502761,0.2983425414364641,0.19889502762430938,0.09944751381215469,0.0,0.5469613259668509,0.2983425414364641,0.19889502762430938,0.08287292817679558,0.0,0.0,-20.0
717,12.0,0.2111111111111111,0.2777777777777778,0.2388888888888889,0.0,0.12777777777777777,0.5722222222222222,0.32222222222222224,0.16111111111111112,0.08888888888888889,0.08333333333333333,10.0,-5.0
718,12.0,0.2391304347826087,0.32608695652173914,0.16847826086956522,0.10326086956521739,0.08152173913043478,0.5760869565217391,0.3423913043478261,0.1358695652173913,0.07608695652173914,0.06521739130434782,10.0,0.0
719,12.0,0.23076923076923078,0.3021978021978022,0.19230769230769232,0.08791208791208792,0.0,0.5604395604395604,0.3131868131868132,0.16483516483516483,0.09340659340659341,0.08791208791208792,10.0,-10.0
720,12.0,0.22598870056497175,0.2768361581920904,0.24293785310734464,0.1016949152542373,0.02824858757062147,0.5480225988700564,0.2994350282485876,0.20903954802259886,0.12429378531073447,0.10734463276836158,10.0,-25.0
721,12.0,0.23783783783783785,0.2864864864864865,0.22162162162162163,0.08648648648648649,0.02702702702702703,0.518918918918919,0.2864864864864865,0.22162162162162163,0.10270270270270271,0.032432432432432434,10.0,-30.0
722,12.0,0.2391304347826087,0.29891304347826086,0.1956521739130435,0.09239130434782608,0.0,0.5652173913043478,0.32608695652173914,0.15760869565217392,0.09239130434782608,0.08152173913043478,10.0,-20.0
723,12.0,0.225,0.2625,0.29375,0.0,0.0,0.45625,0.2375,0.325,0.1875,0.06875,-10.0,-15.0
724,12.0,0.1962025316455696,0.25316455696202533,0.2974683544303797,0.0,0.0,0.5569620253164557,0.3037974683544304,0.22784810126582278,0.06962025316455696,0.0,-10.0,-25.0
725,12.0,0.13777777777777778,0.28888888888888886,0.22666666666666666,0.0,0.0,0.39555555555555555,0.3688888888888889,0.12,0.06666666666666667,0.057777777777777775,-10.0,-25.0
726,12.0,0.19672131147540983,0.28415300546448086,0.23497267759562843,0.07103825136612021,0.02185792349726776,0.366120218579235,0.18579234972677597,0.33879781420765026,0.18032786885245902,0.12568306010928962,-10.0,-30.0
727,12.0,0.08235294117647059,0.611764705882353,0.27058823529411763,0.0,0.0,0.31176470588235294,0.6176470588235294,0.2529411764705882,0.16470588235294117,0.03529411764705882,-10.0,-45.0
728,12.0,0.19553072625698323,0.24022346368715083,0.2737430167597765,0.0,0.0111731843575419,0.5251396648044693,0.3016759776536313,0.2011173184357542,0.0670391061452514,0.0,-10.0,-35.0
729,12.0,0.1927710843373494,0.27710843373493976,0.2469879518072289,0.0,0.0,0.4879518072289157,0.27710843373493976,0.24096385542168675,0.12048192771084337,0.024096385542168676,0.0,-40.0
730,12.0,0.2222222222222222,0.2654320987654321,0.2716049382716049,0.06172839506172839,0.024691358024691357,0.49382716049382713,0.2777777777777778,0.25308641975308643,0.1111111111111111,0.012345679012345678,0.0,-35.0
731,12.0,0.1487603305785124,0.34297520661157027,0.1859504132231405,0.04132231404958678,0.01652892561983471,0.3305785123966942,0.34710743801652894,0.17355371900826447,0.0743801652892562,0.012396694214876033,0.0,-35.0
732,12.0,0.16774193548387098,0.2645161290322581,0.2903225806451613,0.0,0.0,0.5161290322580645,0.3096774193548387,0.22580645161290322,0.08387096774193549,0.0,10.0,-15.0
733,12.0,0.20253164556962025,0.2848101265822785,0.25949367088607594,0.0,0.0,0.5253164556962026,0.2848101265822785,0.26582278481012656,0.0759493670886076,0.02531645569620253,10.0,-30.0
734,12.0,0.16560509554140126,0.25477707006369427,0.28662420382165604,0.0,0.0,0.46496815286624205,0.27388535031847133,0.27388535031847133,0.12738853503184713,0.03184713375796178,10.0,-40.0
735,12.0,0.13025210084033614,0.29831932773109243,0.20168067226890757,0.0,0.0,0.29831932773109243,0.31512605042016806,0.18067226890756302,0.12184873949579832,0.02100840336134454,10.0,-45.0
736,12.0,0.21176470588235294,0.2823529411764706,0.23529411764705882,0.12941176470588237,0.0,0.6058823529411764,0.3588235294117647,0.12941176470588237,0.06470588235294118,0.052941176470588235,-10.0,5.0
737,12.0,0.20348837209302326,0.27325581395348836,0.2558139534883721,0.13372093023255813,0.01744186046511628,0.5697674418604651,0.313953488372093,0.19186046511627908,0.0872093023255814,0.09302325581395349,-10.0,0.0
738,12.0,0.18518518518518517,0.25308641975308643,0.2839506172839506,0.13580246913580246,0.030864197530864196,0.5740740740740741,0.30864197530864196,0.19753086419753085,0.1111111111111111,0.09876543209876543,-10.0,-15.0
739,12.0,0.19767441860465115,0.26744186046511625,0.27906976744186046,0.13953488372093023,0.029069767441860465,0.563953488372093,0.31976744186046513,0.19186046511627908,0.10465116279069768,0.09302325581395349,-10.0,-5.0
740,12.0,0.2046783625730994,0.30409356725146197,0.21637426900584794,0.12280701754385964,0.0935672514619883,0.5380116959064327,0.30409356725146197,0.2046783625730994,0.10526315789473684,0.0,0.0,10.0
741,12.0,0.21787709497206703,0.2849162011173184,0.24581005586592178,0.12849162011173185,0.0223463687150838,0.5586592178770949,0.3128491620111732,0.19553072625698323,0.0782122905027933,0.0,0.0,-10.0
742,12.0,0.20481927710843373,0.27710843373493976,0.2710843373493976,0.12650602409638553,0.030120481927710843,0.5783132530120482,0.30120481927710846,0.21084337349397592,0.07228915662650602,0.012048192771084338,0.0,-15.0
743,12.0,0.21052631578947367,0.2807017543859649,0.2222222222222222,0.1286549707602339,0.1111111111111111,0.5964912280701754,0.3333333333333333,0.14619883040935672,0.07602339181286549,0.06432748538011696,0.0,-5.0
744,12.0,0.20710059171597633,0.28994082840236685,0.22485207100591717,0.1301775147928994,0.005917159763313609,0.5502958579881657,0.28994082840236685,0.20710059171597633,0.08875739644970414,0.01775147928994083,10.0,15.0
745,12.0,0.21893491124260356,0.2958579881656805,0.21301775147928995,0.11834319526627218,0.0,0.5680473372781065,0.28994082840236685,0.20118343195266272,0.08875739644970414,0.011834319526627219,10.0,5.0
746,12.0,0.21052631578947367,0.28654970760233917,0.23391812865497075,0.12280701754385964,0.023391812865497075,0.5789473684210527,0.3216374269005848,0.17543859649122806,0.09941520467836257,0.08187134502923976,10.0,-10.0
747,12.0,0.22598870056497175,0.2937853107344633,0.22598870056497175,0.10734463276836158,0.01694915254237288,0.5706214689265536,0.3107344632768362,0.1751412429378531,0.06779661016949153,0.0,10.0,-15.0
748,12.0,0.21637426900584794,0.29239766081871343,0.2222222222222222,0.1286549707602339,0.11695906432748537,0.5730994152046783,0.30994152046783624,0.19298245614035087,0.08187134502923976,0.0,10.0,-5.0
749,12.0,0.20224719101123595,0.25280898876404495,0.2752808988764045,0.1348314606741573,0.03932584269662921,0.4438202247191011,0.2303370786516854,0.29213483146067415,0.1797752808988764,0.16292134831460675,-10.0,25.0
750,12.0,0.016216216216216217,0.4918918918918919,0.15135135135135136,0.04864864864864865,0.05405405405405406,0.20540540540540542,0.23783783783783785,0.2864864864864865,0.14594594594594595,0.05405405405405406,-10.0,20.0
751,12.0,0.21195652173913043,0.25,0.27717391304347827,0.14673913043478262,0.05434782608695652,0.41847826086956524,0.2391304347826087,0.29891304347826086,0.2391304347826087,0.07065217391304347,-10.0,5.0
752,12.0,0.0,0.4891304347826087,0.14673913043478262,0.059782608695652176,0.06521739130434782,0.21195652173913043,0.24456521739130435,0.27717391304347827,0.14130434782608695,0.04891304347826087,-10.0,10.0
753,12.0,0.21264367816091953,0.27011494252873564,0.25287356321839083,0.13793103448275862,0.028735632183908046,0.41954022988505746,0.23563218390804597,0.3103448275862069,0.21264367816091953,0.16666666666666666,0.0,25.0
754,12.0,0.20114942528735633,0.2471264367816092,0.28160919540229884,0.16091954022988506,0.04597701149425287,0.4425287356321839,0.22988505747126436,0.28735632183908044,0.1896551724137931,0.16666666666666666,0.0,20.0
755,12.0,0.21637426900584794,0.21637426900584794,0.32748538011695905,0.1695906432748538,0.07602339181286549,0.4502923976608187,0.25146198830409355,0.2807017543859649,0.23391812865497075,0.05263157894736842,0.0,15.0
756,12.0,0.22950819672131148,0.2459016393442623,0.2786885245901639,0.13114754098360656,0.15846994535519127,0.4426229508196721,0.2459016393442623,0.2896174863387978,0.21311475409836064,0.060109289617486336,0.0,0.0
757,12.0,0.21764705882352942,0.2647058823529412,0.25882352941176473,0.1411764705882353,0.029411764705882353,0.48823529411764705,0.22941176470588234,0.3,0.18823529411764706,0.07058823529411765,10.0,25.0
758,12.0,0.21965317919075145,0.2543352601156069,0.2774566473988439,0.13872832369942195,0.04046242774566474,0.44508670520231214,0.23121387283236994,0.31213872832369943,0.1907514450867052,0.1676300578034682,10.0,30.0
759,12.0,0.21428571428571427,0.25274725274725274,0.2692307692307692,0.14835164835164835,0.04395604395604396,0.45604395604395603,0.24175824175824176,0.27472527472527475,0.2032967032967033,0.06593406593406594,10.0,20.0
760,12.0,0.24022346368715083,0.2737430167597765,0.2346368715083799,0.1340782122905028,0.01675977653631285,0.4581005586592179,0.22346368715083798,0.3016759776536313,0.2122905027932961,0.0782122905027933,10.0,15.0
761,12.0,0.20118343195266272,0.23668639053254437,0.2958579881656805,0.15384615384615385,0.05325443786982249,0.4437869822485207,0.25443786982248523,0.27218934911242604,0.21301775147928995,0.047337278106508875,10.0,5.0
762,12.0,0.08227848101265822,0.26582278481012656,0.2911392405063291,0.06962025316455696,0.0,0.37341772151898733,0.6265822784810127,0.2848101265822785,0.14556962025316456,0.03164556962025317,-10.0,40.0
763,12.0,0.25,0.2556818181818182,0.2840909090909091,0.13636363636363635,0.045454545454545456,0.4602272727272727,0.2784090909090909,0.25,0.21022727272727273,0.03409090909090909,-10.0,45.0
764,12.0,0.32,0.26857142857142857,0.2742857142857143,0.14857142857142858,0.03428571428571429,0.5142857142857142,0.2742857142857143,0.2571428571428571,0.24,0.04,-10.0,35.0
765,12.0,0.33640552995391704,0.03686635944700461,0.2073732718894009,0.03686635944700461,0.0,0.5345622119815668,0.3087557603686636,0.2119815668202765,0.1152073732718894,0.02304147465437788,-10.0,20.0
766,12.0,0.09090909090909091,0.24848484848484848,0.2909090909090909,0.07272727272727272,0.0,0.37575757575757573,0.5818181818181818,0.32727272727272727,0.15757575757575756,0.06060606060606061,-10.0,25.0
767,12.0,0.2727272727272727,0.2727272727272727,0.26704545454545453,0.14772727272727273,0.03409090909090909,0.5113636363636364,0.2556818181818182,0.2727272727272727,0.1590909090909091,0.13636363636363635,0.0,40.0
768,12.0,0.2411764705882353,0.2647058823529412,0.2823529411764706,0.17058823529411765,0.03529411764705882,0.49411764705882355,0.27647058823529413,0.2529411764705882,0.1588235294117647,0.11764705882352941,0.0,45.0
769,12.0,0.3493975903614458,0.5662650602409639,0.3313253012048193,0.1566265060240964,0.06626506024096386,0.5843373493975904,0.5963855421686747,0.28313253012048195,0.18072289156626506,0.13253012048192772,0.0,35.0
770,12.0,0.28823529411764703,0.24705882352941178,0.3,0.14705882352941177,0.052941176470588235,0.5058823529411764,0.25882352941176473,0.28823529411764703,0.18235294117647058,0.13529411764705881,0.0,35.0
771,12.0,0.2422360248447205,0.2546583850931677,0.2919254658385093,0.16149068322981366,0.037267080745341616,0.4782608695652174,0.2546583850931677,0.30434782608695654,0.2422360248447205,0.049689440993788817,0.0,30.0
772,12.0,0.25153374233128833,0.25153374233128833,0.2883435582822086,0.15337423312883436,0.04294478527607362,0.4723926380368098,0.26380368098159507,0.2883435582822086,0.24539877300613497,0.03680981595092025,0.0,20.0
773,12.0,0.2658959537572254,0.2543352601156069,0.2832369942196532,0.14450867052023122,0.04046242774566474,0.4913294797687861,0.2658959537572254,0.27167630057803466,0.2138728323699422,0.04046242774566474,0.0,15.0
774,12.0,0.27167630057803466,0.2543352601156069,0.2658959537572254,0.13872832369942195,0.028901734104046242,0.4913294797687861,0.24277456647398843,0.27167630057803466,0.17341040462427745,0.13872832369942195,0.0,25.0
775,12.0,0.27472527472527475,0.26373626373626374,0.25274725274725274,0.14835164835164835,0.027472527472527472,0.4945054945054945,0.25824175824175827,0.2692307692307692,0.17032967032967034,0.13186813186813187,10.0,40.0
776,12.0,0.24390243902439024,0.2682926829268293,0.2682926829268293,0.15853658536585366,0.024390243902439025,0.5304878048780488,0.2804878048780488,0.23780487804878048,0.1402439024390244,0.12195121951219512,10.0,45.0
777,12.0,0.2413793103448276,0.28160919540229884,0.2471264367816092,0.1724137931034483,0.017241379310344827,0.4827586206896552,0.26436781609195403,0.27586206896551724,0.16091954022988506,0.13793103448275862,10.0,35.0
778,12.0,0.2655367231638418,0.2711864406779661,0.24858757062146894,0.14689265536723164,0.03389830508474576,0.4858757062146893,0.2598870056497175,0.2824858757062147,0.1694915254237288,0.13559322033898305,10.0,30.0
779,12.0,0.29239766081871343,0.2631578947368421,0.25146198830409355,0.1286549707602339,0.023391812865497075,0.5029239766081871,0.24561403508771928,0.2807017543859649,0.2222222222222222,0.04678362573099415,10.0,20.0
780,12.0,0.27380952380952384,0.24404761904761904,0.27976190476190477,0.15476190476190477,0.041666666666666664,0.49404761904761907,0.2619047619047619,0.26785714285714285,0.23809523809523808,0.03571428571428571,10.0,25.0
781,13.0,0.19642857142857142,0.25595238095238093,0.25,0.1488095238095238,0.11904761904761904,0.5595238095238095,0.2619047619047619,0.25,0.125,0.125,-10.0,-5.0
782,13.0,0.2046783625730994,0.2573099415204678,0.24561403508771928,0.14035087719298245,0.11695906432748537,0.5555555555555556,0.2631578947368421,0.24561403508771928,0.11695906432748537,0.12280701754385964,-10.0,0.0
783,13.0,0.20118343195266272,0.25443786982248523,0.2485207100591716,0.15384615384615385,0.1301775147928994,0.5621301775147929,0.2603550295857988,0.2485207100591716,0.1242603550295858,0.1242603550295858,-10.0,-15.0
784,13.0,0.2,0.2647058823529412,0.24705882352941178,0.15294117647058825,0.12352941176470589,0.5470588235294118,0.24705882352941178,0.2823529411764706,0.14705882352941177,0.14705882352941177,-10.0,-25.0
785,13.0,0.20588235294117646,0.2647058823529412,0.23529411764705882,0.15294117647058825,0.11764705882352941,0.5647058823529412,0.2529411764705882,0.2647058823529412,0.14705882352941177,0.13529411764705881,-10.0,-30.0
786,13.0,0.19411764705882353,0.25882352941176473,0.24705882352941178,0.1588235294117647,0.12941176470588237,0.5647058823529412,0.27058823529411763,0.24705882352941178,0.12352941176470589,0.11764705882352941,-10.0,-20.0
787,13.0,0.19642857142857142,0.2619047619047619,0.23809523809523808,0.14285714285714285,0.10714285714285714,0.5595238095238095,0.2619047619047619,0.25,0.13095238095238096,0.1130952380952381,0.0,-5.0
788,13.0,0.21052631578947367,0.2631578947368421,0.22807017543859648,0.1286549707602339,0.09941520467836257,0.5555555555555556,0.24561403508771928,0.2631578947368421,0.12280701754385964,0.1286549707602339,0.0,0.0
789,13.0,0.20118343195266272,0.26627218934911245,0.24260355029585798,0.14792899408284024,0.11242603550295859,0.5562130177514792,0.25443786982248523,0.27218934911242604,0.14201183431952663,0.13609467455621302,0.0,-10.0
790,13.0,0.20930232558139536,0.2616279069767442,0.23837209302325582,0.13953488372093023,0.11046511627906977,0.5523255813953488,0.25,0.26744186046511625,0.14534883720930233,0.13372093023255813,0.0,-15.0
791,13.0,0.1952662721893491,0.2603550295857988,0.2485207100591716,0.14792899408284024,0.11834319526627218,0.5502958579881657,0.2603550295857988,0.26627218934911245,0.14792899408284024,0.1242603550295858,0.0,-25.0
792,13.0,0.2,0.25882352941176473,0.24705882352941178,0.1588235294117647,0.11764705882352941,0.5647058823529412,0.2529411764705882,0.27058823529411763,0.14705882352941177,0.13529411764705881,0.0,-30.0
793,13.0,0.20454545454545456,0.2556818181818182,0.23863636363636365,0.14204545454545456,0.11363636363636363,0.5568181818181818,0.26136363636363635,0.24431818181818182,0.13068181818181818,0.11931818181818182,0.0,-20.0
